Analysis_ID,CheckIn_Date_ID,City_ID,Star_Rating,Price_Delta_Bucket,Feature_Parity_Bucket,Total_Opportunities,Wins_Count,Losses_Count,Win_Rate_Pct,Avg_Price_Delta_SAR,Avg_Feature_Parity_Score,Revenue_Impact_SAR
7539,20241020,3,4,Expensive_10pct+,High_75_90pct,317,196,121,62,32.68,0.57,294144.22
7540,20241020,3,4,Expensive_10pct+,Match_90pct+,481,298,183,62,-53.78,0.95,235469.34
7541,20241020,3,5,Cheaper_10pct+,Low_0_50pct,464,273,191,59,34.8,0.92,299986.98
7542,20241020,3,5,Cheaper_10pct+,Medium_50_75pct,164,60,104,37,4.3,0.58,39296.65
7543,20241020,3,5,Cheaper_10pct+,High_75_90pct,159,62,97,39,-35.7,0.54,62440.45
7544,20241020,3,5,Cheaper_10pct+,Match_90pct+,325,123,202,38,-63.83,0.51,133728.93
7545,20241020,3,5,Cheaper_5_10pct,Low_0_50pct,143,81,62,57,-96.43,0.65,41470.3
7546,20241020,3,5,Cheaper_5_10pct,Medium_50_75pct,356,124,232,35,10.47,0.86,82318.15
7547,20241020,3,5,Cheaper_5_10pct,High_75_90pct,226,115,111,51,-72.91,0.96,65694.11
7548,20241020,3,5,Cheaper_5_10pct,Match_90pct+,188,94,94,50,-52.36,0.53,50646.12
7549,20241020,3,5,Match_5pct,Low_0_50pct,289,63,226,22,-30.54,0.52,110626.25
7550,20241020,3,5,Match_5pct,Medium_50_75pct,96,43,53,45,-65.51,0.91,57224.85
7551,20241020,3,5,Match_5pct,High_75_90pct,373,298,75,80,85.26,0.77,494780.13
7552,20241020,3,5,Match_5pct,Match_90pct+,431,314,117,73,17.23,0.77,275513.82
7553,20241020,3,5,Expensive_5_10pct,Low_0_50pct,96,20,76,21,-82.66,0.93,24392.03
7554,20241020,3,5,Expensive_5_10pct,Medium_50_75pct,86,30,56,36,40.94,0.84,46085.04
7555,20241020,3,5,Expensive_5_10pct,High_75_90pct,188,101,87,54,91.93,0.58,137513.02
7556,20241020,3,5,Expensive_5_10pct,Match_90pct+,250,50,200,20,-82.7,0.99,94429.23
7557,20241020,3,5,Expensive_10pct+,Low_0_50pct,222,108,114,49,92.65,0.9,86504.25
7558,20241020,3,5,Expensive_10pct+,Medium_50_75pct,215,103,112,48,-48.36,0.71,78611.05
7559,20241020,3,5,Expensive_10pct+,High_75_90pct,447,353,94,79,-3.33,0.74,695251.85
7560,20241020,3,5,Expensive_10pct+,Match_90pct+,154,90,64,59,80.11,0.69,134665.34
7561,20241027,1,3,Cheaper_10pct+,Low_0_50pct,282,101,181,36,-12.22,0.9,113004.41
7562,20241027,1,3,Cheaper_10pct+,Medium_50_75pct,399,303,96,76,-78.31,0.66,567486.21
7563,20241027,1,3,Cheaper_10pct+,High_75_90pct,492,285,207,58,0.77,0.75,262214.07
7564,20241027,1,3,Cheaper_10pct+,Match_90pct+,324,152,172,47,99.22,0.8,179975.88
7565,20241027,1,3,Cheaper_5_10pct,Low_0_50pct,318,190,128,60,-79.69,0.66,126815.98
7566,20241027,1,3,Cheaper_5_10pct,Medium_50_75pct,242,118,124,49,-89.0,0.73,104033.69
7567,20241027,1,3,Cheaper_5_10pct,High_75_90pct,246,88,158,36,-64.32,0.79,54108.94
7568,20241027,1,3,Cheaper_5_10pct,Match_90pct+,383,294,89,77,-90.6,0.96,505665.38
7569,20241027,1,3,Match_5pct,Low_0_50pct,488,322,166,66,22.95,0.67,217314.52
7570,20241027,1,3,Match_5pct,Medium_50_75pct,136,74,62,55,-52.05,0.58,79066.12
7571,20241027,1,3,Match_5pct,High_75_90pct,378,86,292,23,2.07,0.64,146423.69
7572,20241027,1,3,Match_5pct,Match_90pct+,51,36,15,72,50.23,0.89,66330.76
7573,20241027,1,3,Expensive_5_10pct,Low_0_50pct,244,46,198,19,-9.78,0.75,29266.43
7574,20241027,1,3,Expensive_5_10pct,Medium_50_75pct,476,152,324,32,-57.28,0.71,180014.36
7575,20241027,1,3,Expensive_5_10pct,High_75_90pct,451,324,127,72,-97.75,0.6,483325.37
7576,20241027,1,3,Expensive_5_10pct,Match_90pct+,315,94,221,30,79.89,0.64,139198.49
7577,20241027,1,3,Expensive_10pct+,Low_0_50pct,113,75,38,67,-71.87,0.76,69531.3
7578,20241027,1,3,Expensive_10pct+,Medium_50_75pct,154,87,67,57,-81.43,0.6,161982.53
7579,20241027,1,3,Expensive_10pct+,High_75_90pct,322,222,100,69,21.18,0.81,139928.93
7580,20241027,1,3,Expensive_10pct+,Match_90pct+,489,195,294,40,-4.3,0.93,270116.82
7581,20241027,1,4,Cheaper_10pct+,Low_0_50pct,322,180,142,56,-90.29,0.75,327824.13
7582,20241027,1,4,Cheaper_10pct+,Medium_50_75pct,483,357,126,74,-46.83,0.88,390419.36
7583,20241027,1,4,Cheaper_10pct+,High_75_90pct,492,241,251,49,46.58,0.77,348729.16
7584,20241027,1,4,Cheaper_10pct+,Match_90pct+,460,243,217,53,4.01,0.64,390812.76
7585,20241027,1,4,Cheaper_5_10pct,Low_0_50pct,353,112,241,32,-80.48,0.64,72722.37
7586,20241027,1,4,Cheaper_5_10pct,Medium_50_75pct,94,43,51,46,-73.6,0.82,79849.69
7587,20241027,1,4,Cheaper_5_10pct,High_75_90pct,290,69,221,24,16.79,0.83,136539.27
7588,20241027,1,4,Cheaper_5_10pct,Match_90pct+,416,149,267,36,-91.06,0.93,201231.52
7589,20241027,1,4,Match_5pct,Low_0_50pct,313,62,251,20,93.36,0.74,102074.86
7590,20241027,1,4,Match_5pct,Medium_50_75pct,371,144,227,39,-88.81,0.7,77350.6
7591,20241027,1,4,Match_5pct,High_75_90pct,215,135,80,63,58.45,0.82,253765.41
7592,20241027,1,4,Match_5pct,Match_90pct+,71,19,52,28,-36.29,0.87,23066.45
7593,20241027,1,4,Expensive_5_10pct,Low_0_50pct,407,199,208,49,-46.8,0.86,135557.72
7594,20241027,1,4,Expensive_5_10pct,Medium_50_75pct,459,55,404,12,-38.71,0.61,40245.17
7595,20241027,1,4,Expensive_5_10pct,High_75_90pct,154,52,102,34,-31.41,0.58,46628.45
7596,20241027,1,4,Expensive_5_10pct,Match_90pct+,310,167,143,54,-47.89,0.75,162799.61
7597,20241027,1,4,Expensive_10pct+,Low_0_50pct,429,72,357,17,-42.94,0.96,58145.36
7598,20241027,1,4,Expensive_10pct+,Medium_50_75pct,188,129,59,69,39.57,0.77,134534.08
7599,20241027,1,4,Expensive_10pct+,High_75_90pct,237,151,86,64,84.01,0.78,249014.87
7600,20241027,1,4,Expensive_10pct+,Match_90pct+,253,86,167,34,44.82,0.51,79561.7
7601,20241027,1,5,Cheaper_10pct+,Low_0_50pct,108,50,58,47,27.08,0.61,77259.11
7602,20241027,1,5,Cheaper_10pct+,Medium_50_75pct,172,106,66,62,57.58,0.89,84321.52
7603,20241027,1,5,Cheaper_10pct+,High_75_90pct,70,39,31,57,93.89,0.94,29344.07
7604,20241027,1,5,Cheaper_10pct+,Match_90pct+,422,164,258,39,-90.82,0.84,94730.56
7605,20241027,1,5,Cheaper_5_10pct,Low_0_50pct,140,57,83,41,63.4,0.52,79109.59
7606,20241027,1,5,Cheaper_5_10pct,Medium_50_75pct,106,75,31,71,68.45,0.61,90303.89
7607,20241027,1,5,Cheaper_5_10pct,High_75_90pct,499,274,225,55,-12.04,0.83,290011.48
7608,20241027,1,5,Cheaper_5_10pct,Match_90pct+,311,217,94,70,-3.54,0.84,263199.51
7609,20241027,1,5,Match_5pct,Low_0_50pct,172,135,37,79,-38.45,0.88,260097.53
7610,20241027,1,5,Match_5pct,Medium_50_75pct,94,14,80,15,-79.2,0.6,11770.66
7611,20241027,1,5,Match_5pct,High_75_90pct,283,93,190,33,-29.89,0.64,54662.29
7612,20241027,1,5,Match_5pct,Match_90pct+,272,136,136,50,-97.54,0.76,249737.66
7613,20241027,1,5,Expensive_5_10pct,Low_0_50pct,328,39,289,12,58.56,0.59,24327.12
7614,20241027,1,5,Expensive_5_10pct,Medium_50_75pct,475,52,423,11,-96.21,0.59,30815.71
7615,20241027,1,5,Expensive_5_10pct,High_75_90pct,313,122,191,39,36.61,0.69,205749.52
7616,20241027,1,5,Expensive_5_10pct,Match_90pct+,357,96,261,27,83.32,0.58,122671.01
7617,20241027,1,5,Expensive_10pct+,Low_0_50pct,156,63,93,41,41.45,0.65,88891.36
7618,20241027,1,5,Expensive_10pct+,Medium_50_75pct,167,53,114,32,-35.07,0.74,90610.56
7619,20241027,1,5,Expensive_10pct+,High_75_90pct,256,66,190,26,89.76,0.66,128430.86
7620,20241027,1,5,Expensive_10pct+,Match_90pct+,287,28,259,10,-20.39,0.73,38679.16
7621,20241027,2,3,Cheaper_10pct+,Low_0_50pct,178,76,102,43,-88.42,0.64,140714.05
7622,20241027,2,3,Cheaper_10pct+,Medium_50_75pct,308,187,121,61,-57.2,0.9,294639.02
7623,20241027,2,3,Cheaper_10pct+,High_75_90pct,468,262,206,56,-31.4,0.94,395386.38
7624,20241027,2,3,Cheaper_10pct+,Match_90pct+,92,57,35,63,-8.4,0.76,89339.46
7625,20241027,2,3,Cheaper_5_10pct,Low_0_50pct,488,141,347,29,21.9,0.63,101722.83
7626,20241027,2,3,Cheaper_5_10pct,Medium_50_75pct,424,203,221,48,11.15,0.78,188129.4
7627,20241027,2,3,Cheaper_5_10pct,High_75_90pct,129,79,50,62,-25.15,0.98,61675.07
7628,20241027,2,3,Cheaper_5_10pct,Match_90pct+,300,189,111,63,85.66,0.51,255709.31
7629,20241027,2,3,Match_5pct,Low_0_50pct,272,35,237,13,6.25,0.78,26692.2
7630,20241027,2,3,Match_5pct,Medium_50_75pct,117,91,26,78,1.19,0.57,47737.61
7631,20241027,2,3,Match_5pct,High_75_90pct,129,55,74,43,1.7,0.95,83069.46
7632,20241027,2,3,Match_5pct,Match_90pct+,163,45,118,28,50.17,0.69,61683.98
7633,20241027,2,3,Expensive_5_10pct,Low_0_50pct,495,173,322,35,94.55,0.92,281054.51
7634,20241027,2,3,Expensive_5_10pct,Medium_50_75pct,147,47,100,32,-80.54,0.72,41546.25
7635,20241027,2,3,Expensive_5_10pct,High_75_90pct,473,279,194,59,-2.11,0.7,250708.15
7636,20241027,2,3,Expensive_5_10pct,Match_90pct+,428,145,283,34,-85.5,0.67,196822.59
7637,20241027,2,3,Expensive_10pct+,Low_0_50pct,317,139,178,44,61.67,0.94,126107.57
7638,20241027,2,3,Expensive_10pct+,Medium_50_75pct,304,36,268,12,5.57,0.53,30076.53
7639,20241027,2,3,Expensive_10pct+,High_75_90pct,380,129,251,34,-59.23,0.7,188643.83
7640,20241027,2,3,Expensive_10pct+,Match_90pct+,203,113,90,56,-90.69,0.53,90181.42
7641,20241027,2,4,Cheaper_10pct+,Low_0_50pct,244,100,144,41,-87.14,0.75,183559.72
7642,20241027,2,4,Cheaper_10pct+,Medium_50_75pct,112,39,73,35,88.45,0.64,37287.94
7643,20241027,2,4,Cheaper_10pct+,High_75_90pct,362,43,319,12,-43.83,0.97,55769.8
7644,20241027,2,4,Cheaper_10pct+,Match_90pct+,246,41,205,17,23.15,0.83,40094.76
7645,20241027,2,4,Cheaper_5_10pct,Low_0_50pct,227,154,73,68,-19.52,0.55,278921.54
7646,20241027,2,4,Cheaper_5_10pct,Medium_50_75pct,315,245,70,78,-89.01,0.76,203214.67
7647,20241027,2,4,Cheaper_5_10pct,High_75_90pct,244,29,215,12,-23.56,0.71,53694.25
7648,20241027,2,4,Cheaper_5_10pct,Match_90pct+,319,121,198,38,62.7,0.64,215631.1
7649,20241027,2,4,Match_5pct,Low_0_50pct,53,10,43,20,-29.81,0.99,11212.74
7650,20241027,2,4,Match_5pct,Medium_50_75pct,134,76,58,57,85.21,0.55,120802.39
7651,20241027,2,4,Match_5pct,High_75_90pct,268,26,242,10,-74.25,0.94,28149.29
7652,20241027,2,4,Match_5pct,Match_90pct+,122,25,97,21,-93.19,0.88,28329.34
7653,20241027,2,4,Expensive_5_10pct,Low_0_50pct,430,51,379,12,77.52,0.98,56864.9
7654,20241027,2,4,Expensive_5_10pct,Medium_50_75pct,395,240,155,61,-58.34,0.69,247402.0
7655,20241027,2,4,Expensive_5_10pct,High_75_90pct,382,145,237,38,1.39,0.77,157914.4
7656,20241027,2,4,Expensive_5_10pct,Match_90pct+,387,100,287,26,-0.77,0.83,112958.06
7657,20241027,2,4,Expensive_10pct+,Low_0_50pct,61,26,35,43,-97.64,0.59,35844.71
7658,20241027,2,4,Expensive_10pct+,Medium_50_75pct,104,65,39,63,-77.11,0.97,76428.59
7659,20241027,2,4,Expensive_10pct+,High_75_90pct,365,237,128,65,57.75,0.56,167679.05
7660,20241027,2,4,Expensive_10pct+,Match_90pct+,63,33,30,53,9.46,0.56,34913.7
7661,20241027,2,5,Cheaper_10pct+,Low_0_50pct,78,48,30,62,-4.54,0.59,26943.66
7662,20241027,2,5,Cheaper_10pct+,Medium_50_75pct,281,50,231,18,-38.34,0.64,55662.42
7663,20241027,2,5,Cheaper_10pct+,High_75_90pct,118,54,64,46,-18.09,0.61,35656.34
7664,20241027,2,5,Cheaper_10pct+,Match_90pct+,428,59,369,14,43.41,0.53,76808.02
7665,20241027,2,5,Cheaper_5_10pct,Low_0_50pct,150,82,68,55,-13.08,0.6,49814.33
7666,20241027,2,5,Cheaper_5_10pct,Medium_50_75pct,202,86,116,43,-88.74,0.95,99449.15
7667,20241027,2,5,Cheaper_5_10pct,High_75_90pct,423,291,132,69,-54.69,0.83,453396.65
7668,20241027,2,5,Cheaper_5_10pct,Match_90pct+,207,149,58,72,75.57,0.94,124271.9
7669,20241027,2,5,Match_5pct,Low_0_50pct,475,323,152,68,83.31,0.61,340337.2
7670,20241027,2,5,Match_5pct,Medium_50_75pct,499,379,120,76,23.37,0.64,362992.89
7671,20241027,2,5,Match_5pct,High_75_90pct,292,93,199,32,26.26,0.93,51616.09
7672,20241027,2,5,Match_5pct,Match_90pct+,409,200,209,49,-25.04,0.67,211244.98
7673,20241027,2,5,Expensive_5_10pct,Low_0_50pct,71,35,36,50,33.53,0.6,39107.82
7674,20241027,2,5,Expensive_5_10pct,Medium_50_75pct,120,21,99,18,61.19,0.73,32242.73
7675,20241027,2,5,Expensive_5_10pct,High_75_90pct,410,180,230,44,-25.42,0.53,155497.04
7676,20241027,2,5,Expensive_5_10pct,Match_90pct+,285,171,114,60,-46.11,0.66,114448.5
7677,20241027,2,5,Expensive_10pct+,Low_0_50pct,101,67,34,67,-29.01,0.59,127443.43
7678,20241027,2,5,Expensive_10pct+,Medium_50_75pct,60,6,54,11,-71.94,0.63,9286.31
7679,20241027,2,5,Expensive_10pct+,High_75_90pct,96,73,23,77,-93.04,0.59,127881.71
7680,20241027,2,5,Expensive_10pct+,Match_90pct+,79,26,53,34,77.56,0.54,22946.99
7681,20241027,3,3,Cheaper_10pct+,Low_0_50pct,123,23,100,19,58.85,0.68,24251.49
7682,20241027,3,3,Cheaper_10pct+,Medium_50_75pct,160,105,55,66,18.85,0.96,103775.35
7683,20241027,3,3,Cheaper_10pct+,High_75_90pct,438,306,132,70,57.39,0.88,404058.12
7684,20241027,3,3,Cheaper_10pct+,Match_90pct+,207,31,176,15,12.56,0.6,15561.01
7685,20241027,3,3,Cheaper_5_10pct,Low_0_50pct,464,329,135,71,-96.88,0.73,457522.63
7686,20241027,3,3,Cheaper_5_10pct,Medium_50_75pct,108,71,37,66,-74.85,0.82,82697.88
7687,20241027,3,3,Cheaper_5_10pct,High_75_90pct,280,198,82,71,-61.2,0.66,379888.05
7688,20241027,3,3,Cheaper_5_10pct,Match_90pct+,462,170,292,37,88.08,0.83,141507.36
7689,20241027,3,3,Match_5pct,Low_0_50pct,247,101,146,41,-6.6,0.5,191766.94
7690,20241027,3,3,Match_5pct,Medium_50_75pct,427,42,385,10,97.28,0.74,23346.14
7691,20241027,3,3,Match_5pct,High_75_90pct,230,34,196,15,32.25,1.0,55538.79
7692,20241027,3,3,Match_5pct,Match_90pct+,497,178,319,36,-60.05,0.78,321655.77
7693,20241027,3,3,Expensive_5_10pct,Low_0_50pct,335,160,175,48,-75.05,0.77,98869.14
7694,20241027,3,3,Expensive_5_10pct,Medium_50_75pct,410,151,259,37,45.68,0.68,156590.04
7695,20241027,3,3,Expensive_5_10pct,High_75_90pct,450,306,144,68,45.3,0.76,336458.46
7696,20241027,3,3,Expensive_5_10pct,Match_90pct+,89,57,32,65,-91.63,0.98,63377.01
7697,20241027,3,3,Expensive_10pct+,Low_0_50pct,470,338,132,72,-1.1,0.88,486060.37
7698,20241027,3,3,Expensive_10pct+,Medium_50_75pct,415,186,229,45,-55.09,0.68,161676.39
7699,20241027,3,3,Expensive_10pct+,High_75_90pct,292,46,246,16,48.1,0.97,74380.7
7700,20241027,3,3,Expensive_10pct+,Match_90pct+,170,115,55,68,66.8,0.58,102225.23
7701,20241027,3,4,Cheaper_10pct+,Low_0_50pct,425,221,204,52,33.01,0.6,389486.35
7702,20241027,3,4,Cheaper_10pct+,Medium_50_75pct,473,175,298,37,4.82,0.92,102604.74
7703,20241027,3,4,Cheaper_10pct+,High_75_90pct,113,22,91,20,-28.53,0.75,12294.13
7704,20241027,3,4,Cheaper_10pct+,Match_90pct+,144,27,117,19,34.41,0.91,19135.26
7705,20241027,3,4,Cheaper_5_10pct,Low_0_50pct,267,189,78,71,-29.87,0.69,170819.16
7706,20241027,3,4,Cheaper_5_10pct,Medium_50_75pct,101,35,66,35,-88.2,0.6,41049.87
7707,20241027,3,4,Cheaper_5_10pct,High_75_90pct,222,106,116,48,-23.06,0.82,176588.15
7708,20241027,3,4,Cheaper_5_10pct,Match_90pct+,353,151,202,43,-35.4,0.61,94727.65
7709,20241027,3,4,Match_5pct,Low_0_50pct,474,218,256,46,60.2,0.89,232257.67
7710,20241027,3,4,Match_5pct,Medium_50_75pct,152,94,58,62,45.47,0.63,59531.11
7711,20241027,3,4,Match_5pct,High_75_90pct,63,40,23,64,30.69,0.96,66600.76
7712,20241027,3,4,Match_5pct,Match_90pct+,156,98,58,63,96.2,0.81,94691.81
7713,20241027,3,4,Expensive_5_10pct,Low_0_50pct,158,23,135,15,97.56,0.53,27516.94
7714,20241027,3,4,Expensive_5_10pct,Medium_50_75pct,295,79,216,27,-12.99,0.97,62705.87
7715,20241027,3,4,Expensive_5_10pct,High_75_90pct,198,99,99,50,82.15,0.96,135959.27
7716,20241027,3,4,Expensive_5_10pct,Match_90pct+,379,144,235,38,-89.72,0.88,131707.02
7717,20241027,3,4,Expensive_10pct+,Low_0_50pct,58,21,37,37,-41.82,0.68,29265.94
7718,20241027,3,4,Expensive_10pct+,Medium_50_75pct,227,127,100,56,-63.83,0.7,77046.18
7719,20241027,3,4,Expensive_10pct+,High_75_90pct,247,44,203,18,17.83,0.63,54384.67
7720,20241027,3,4,Expensive_10pct+,Match_90pct+,55,19,36,35,34.98,0.98,12670.48
7721,20241027,3,5,Cheaper_10pct+,Low_0_50pct,55,42,13,77,-35.07,0.65,49585.03
7722,20241027,3,5,Cheaper_10pct+,Medium_50_75pct,313,75,238,24,-97.93,0.65,85929.35
7723,20241027,3,5,Cheaper_10pct+,High_75_90pct,438,131,307,30,75.91,1.0,222871.1
7724,20241027,3,5,Cheaper_10pct+,Match_90pct+,387,290,97,75,-96.46,0.55,201296.03
7725,20241027,3,5,Cheaper_5_10pct,Low_0_50pct,142,90,52,64,49.31,0.91,93765.23
7726,20241027,3,5,Cheaper_5_10pct,Medium_50_75pct,106,54,52,51,-64.73,0.82,93722.38
7727,20241027,3,5,Cheaper_5_10pct,High_75_90pct,492,98,394,20,39.92,0.53,120365.15
7728,20241027,3,5,Cheaper_5_10pct,Match_90pct+,218,159,59,73,83.52,0.78,168019.78
7729,20241027,3,5,Match_5pct,Low_0_50pct,484,62,422,13,-71.09,0.96,93326.37
7730,20241027,3,5,Match_5pct,Medium_50_75pct,165,113,52,69,-16.32,0.51,133390.64
7731,20241027,3,5,Match_5pct,High_75_90pct,116,46,70,40,98.89,0.6,69982.53
7732,20241027,3,5,Match_5pct,Match_90pct+,331,112,219,34,-67.06,0.98,80277.27
7733,20241027,3,5,Expensive_5_10pct,Low_0_50pct,146,73,73,50,83.93,0.89,139682.87
7734,20241027,3,5,Expensive_5_10pct,Medium_50_75pct,475,213,262,45,-15.31,0.74,361614.39
7735,20241027,3,5,Expensive_5_10pct,High_75_90pct,233,116,117,50,56.26,0.63,224589.18
7736,20241027,3,5,Expensive_5_10pct,Match_90pct+,391,250,141,64,28.69,0.94,453428.06
7737,20241027,3,5,Expensive_10pct+,Low_0_50pct,454,254,200,56,27.16,0.73,228666.47
7738,20241027,3,5,Expensive_10pct+,Medium_50_75pct,319,108,211,34,-54.94,0.51,160649.22
7739,20241027,3,5,Expensive_10pct+,High_75_90pct,134,33,101,25,-91.73,0.6,62017.85
7740,20241027,3,5,Expensive_10pct+,Match_90pct+,183,49,134,27,21.14,0.55,62299.46
7741,20241103,1,3,Cheaper_10pct+,Low_0_50pct,385,184,201,48,5.88,0.57,139608.28
7742,20241103,1,3,Cheaper_10pct+,Medium_50_75pct,188,39,149,21,-54.07,0.66,33913.86
7743,20241103,1,3,Cheaper_10pct+,High_75_90pct,78,17,61,22,19.13,0.76,10211.38
7744,20241103,1,3,Cheaper_10pct+,Match_90pct+,283,186,97,66,3.32,0.84,153514.8
7745,20241103,1,3,Cheaper_5_10pct,Low_0_50pct,231,39,192,17,-81.2,0.59,35605.48
7746,20241103,1,3,Cheaper_5_10pct,Medium_50_75pct,285,59,226,21,98.04,0.98,39076.12
7747,20241103,1,3,Cheaper_5_10pct,High_75_90pct,85,26,59,31,33.54,0.84,48328.02
7748,20241103,1,3,Cheaper_5_10pct,Match_90pct+,114,78,36,69,64.44,0.79,83284.89
7749,20241103,1,3,Match_5pct,Low_0_50pct,429,175,254,41,41.25,0.72,343711.77
7750,20241103,1,3,Match_5pct,Medium_50_75pct,419,167,252,40,-8.65,0.63,130614.6
7751,20241103,1,3,Match_5pct,High_75_90pct,306,171,135,56,-92.74,0.63,230073.84
7752,20241103,1,3,Match_5pct,Match_90pct+,494,326,168,66,-97.9,0.86,296014.76
7753,20241103,1,3,Expensive_5_10pct,Low_0_50pct,255,35,220,14,-42.83,0.96,58068.23
7754,20241103,1,3,Expensive_5_10pct,Medium_50_75pct,391,183,208,47,38.53,0.89,298768.61
7755,20241103,1,3,Expensive_5_10pct,High_75_90pct,426,102,324,24,-8.59,0.92,153553.26
7756,20241103,1,3,Expensive_5_10pct,Match_90pct+,250,52,198,21,93.24,0.53,55017.33
7757,20241103,1,3,Expensive_10pct+,Low_0_50pct,354,208,146,59,7.0,0.95,324077.23
7758,20241103,1,3,Expensive_10pct+,Medium_50_75pct,264,121,143,46,68.97,0.84,141346.57
7759,20241103,1,3,Expensive_10pct+,High_75_90pct,310,117,193,38,43.01,0.6,184480.41
7760,20241103,1,3,Expensive_10pct+,Match_90pct+,81,44,37,55,54.63,0.53,59447.09
7761,20241103,1,4,Cheaper_10pct+,Low_0_50pct,476,214,262,45,68.35,0.87,110636.24
7762,20241103,1,4,Cheaper_10pct+,Medium_50_75pct,202,155,47,77,41.01,0.85,192717.43
7763,20241103,1,4,Cheaper_10pct+,High_75_90pct,209,64,145,31,23.56,0.55,91946.22
7764,20241103,1,4,Cheaper_10pct+,Match_90pct+,61,39,22,65,56.31,0.6,60483.54
7765,20241103,1,4,Cheaper_5_10pct,Low_0_50pct,235,89,146,38,74.18,0.55,67780.23
7766,20241103,1,4,Cheaper_5_10pct,Medium_50_75pct,102,58,44,57,-76.11,0.8,36057.0
7767,20241103,1,4,Cheaper_5_10pct,High_75_90pct,120,57,63,48,3.57,0.53,29355.01
7768,20241103,1,4,Cheaper_5_10pct,Match_90pct+,90,19,71,22,73.79,0.69,19730.0
7769,20241103,1,4,Match_5pct,Low_0_50pct,217,125,92,58,53.13,0.93,73679.59
7770,20241103,1,4,Match_5pct,Medium_50_75pct,114,51,63,45,-83.42,0.66,44928.36
7771,20241103,1,4,Match_5pct,High_75_90pct,492,142,350,29,13.92,0.86,88117.03
7772,20241103,1,4,Match_5pct,Match_90pct+,279,170,109,61,-48.06,0.81,176019.05
7773,20241103,1,4,Expensive_5_10pct,Low_0_50pct,393,196,197,50,43.93,0.59,346976.62
7774,20241103,1,4,Expensive_5_10pct,Medium_50_75pct,233,174,59,75,-56.78,0.52,177621.22
7775,20241103,1,4,Expensive_5_10pct,High_75_90pct,113,85,28,76,-47.61,0.59,128644.65
7776,20241103,1,4,Expensive_5_10pct,Match_90pct+,194,124,70,64,73.47,0.77,91232.21
7777,20241103,1,4,Expensive_10pct+,Low_0_50pct,260,101,159,39,-35.61,0.66,78185.21
7778,20241103,1,4,Expensive_10pct+,Medium_50_75pct,470,371,99,79,-79.8,0.69,609312.44
7779,20241103,1,4,Expensive_10pct+,High_75_90pct,263,55,208,21,-22.21,0.59,39991.78
7780,20241103,1,4,Expensive_10pct+,Match_90pct+,276,41,235,15,16.75,0.93,42066.26
7781,20241103,1,5,Cheaper_10pct+,Low_0_50pct,326,81,245,25,94.96,0.56,131338.32
7782,20241103,1,5,Cheaper_10pct+,Medium_50_75pct,78,45,33,58,-28.59,0.61,85150.54
7783,20241103,1,5,Cheaper_10pct+,High_75_90pct,170,39,131,23,5.98,1.0,73432.44
7784,20241103,1,5,Cheaper_10pct+,Match_90pct+,371,259,112,70,-45.42,0.93,308488.58
7785,20241103,1,5,Cheaper_5_10pct,Low_0_50pct,444,97,347,22,-44.61,0.9,90137.07
7786,20241103,1,5,Cheaper_5_10pct,Medium_50_75pct,325,136,189,42,94.12,0.61,253483.9
7787,20241103,1,5,Cheaper_5_10pct,High_75_90pct,270,124,146,46,-5.45,0.59,77652.63
7788,20241103,1,5,Cheaper_5_10pct,Match_90pct+,242,94,148,39,-3.78,0.82,64783.9
7789,20241103,1,5,Match_5pct,Low_0_50pct,460,138,322,30,-14.77,0.99,255640.69
7790,20241103,1,5,Match_5pct,Medium_50_75pct,172,72,100,42,-77.58,0.71,45448.59
7791,20241103,1,5,Match_5pct,High_75_90pct,99,38,61,39,21.33,0.77,34914.58
7792,20241103,1,5,Match_5pct,Match_90pct+,304,124,180,41,-23.06,0.76,140876.07
7793,20241103,1,5,Expensive_5_10pct,Low_0_50pct,457,365,92,80,77.9,0.53,301393.53
7794,20241103,1,5,Expensive_5_10pct,Medium_50_75pct,230,73,157,32,6.12,0.95,79723.71
7795,20241103,1,5,Expensive_5_10pct,High_75_90pct,239,95,144,40,-10.22,0.84,113606.65
7796,20241103,1,5,Expensive_5_10pct,Match_90pct+,169,121,48,72,39.3,0.59,178614.07
7797,20241103,1,5,Expensive_10pct+,Low_0_50pct,342,95,247,28,52.33,0.85,117708.38
7798,20241103,1,5,Expensive_10pct+,Medium_50_75pct,51,34,17,68,-41.63,0.91,34677.27
7799,20241103,1,5,Expensive_10pct+,High_75_90pct,188,71,117,38,52.84,0.99,135591.83
7800,20241103,1,5,Expensive_10pct+,Match_90pct+,314,65,249,21,81.34,0.71,86512.49
7801,20241103,2,3,Cheaper_10pct+,Low_0_50pct,282,76,206,27,71.15,0.87,133565.6
7802,20241103,2,3,Cheaper_10pct+,Medium_50_75pct,50,39,11,78,7.72,0.76,70566.4
7803,20241103,2,3,Cheaper_10pct+,High_75_90pct,382,156,226,41,8.48,0.77,209073.29
7804,20241103,2,3,Cheaper_10pct+,Match_90pct+,222,146,76,66,-81.05,0.96,135202.67
7805,20241103,2,3,Cheaper_5_10pct,Low_0_50pct,162,103,59,64,-49.87,0.87,195407.56
7806,20241103,2,3,Cheaper_5_10pct,Medium_50_75pct,116,46,70,40,-38.32,0.58,82572.11
7807,20241103,2,3,Cheaper_5_10pct,High_75_90pct,68,39,29,58,-13.82,0.7,34233.53
