Booking_ID,Hotel_ID,Customer_Persona_ID,Room_Type_ID,Booking_Date_ID,CheckIn_Date_ID,CheckOut_Date_ID,Booking_Amount_SAR,Commission_Rate_Pct,Commission_Amount_SAR,Payment_Method,Payment_Status,Cancellation_Flag,Cancellation_Date_ID,Cancellation_Reason,Length_Of_Stay_Nights,Number_Of_Guests,Repeat_Customer_Flag,Source_Channel_ID,Loyalty_Member_Flag,Loyalty_Discount_Applied_Pct,Lead_Time_Days
19231,1058,2,106,20250113,20250318,20250323,2925.0,21.779966652182466,637.06,CreditCard,Completed,0,,,5,4,1,3,0,6.7,64
19232,1054,1,107,20241223,20250319,20250324,4500.0,16.86782952931481,759.05,Installments,Completed,0,,,5,2,1,1,1,,86
19233,1014,6,102,20250223,20250315,20250318,1213.2,15.975991301211481,193.82,Installments,Completed,0,,,3,3,0,4,1,,20
19234,1001,3,107,20250115,20250314,20250319,1320.0,16.694406907097946,220.37,Mada,Completed,0,,,5,3,1,4,0,,58
19235,1061,4,106,20250301,20250317,20250319,1348.0,20.56306620958356,277.19,CreditCard,Completed,0,,,2,3,0,1,1,,16
19236,1029,7,107,20250225,20250317,20250321,1200.0,21.869884745704372,262.44,Installments,Completed,0,,,4,3,0,1,0,,20
19237,1014,4,103,20250219,20250316,20250319,1320.0,18.658167914668997,246.29,Installments,Completed,0,,,3,4,0,2,1,,25
19238,1007,3,104,20250312,20250316,20250319,1800.0,18.13782791829969,326.48,Mada,Completed,0,,,3,4,0,1,0,,4
19239,1013,5,101,20250307,20250319,20250321,2925.0,21.74193551521867,635.95,Installments,Completed,0,,,2,2,1,4,1,,12
19240,1049,7,108,20250304,20250316,20250319,4050.0,16.872006421238577,683.32,Mada,Completed,1,20250311.0,Found Better Price,3,4,0,3,0,13.58,12
19241,1012,5,106,20250109,20250313,20250317,1320.0,21.057995208052542,277.97,CreditCard,Completed,0,,,4,4,0,3,0,,63
19242,1003,4,104,20250113,20250315,20250320,2160.0,24.69778627451617,533.47,Installments,Completed,0,,,5,1,0,3,0,,61
19243,1061,4,104,20250306,20250316,20250318,1213.2,15.106816533362323,183.28,Installments,Completed,0,,,2,3,1,2,0,,10
19244,1040,6,103,20250214,20250318,20250323,4500.0,20.505834722185902,922.76,Mada,Completed,0,,,5,4,0,4,1,14.42,32
19245,1055,8,102,20250227,20250320,20250323,2696.0,21.715063742252347,585.44,Mada,Completed,0,,,3,1,1,2,0,,21
19246,1030,1,101,20250309,20250320,20250322,960.0,22.122555404590493,212.38,CreditCard,Completed,1,20250312.0,Other,2,2,0,1,0,,11
19247,1075,3,105,20250308,20250316,20250319,9000.0,19.637240033933875,1767.35,CreditCard,Completed,0,,,3,3,0,2,0,5.35,8
19248,1030,6,102,20250305,20250316,20250319,4500.0,15.534121552570767,699.04,Mada,Failed,0,,,3,2,1,1,0,,11
19249,1007,7,104,20241229,20250315,20250319,2925.0,21.18543172306979,619.67,Mada,Completed,0,,,4,1,0,2,0,8.51,76
19250,1073,8,101,20250312,20250315,20250317,876.2,22.7125880217994,199.01,Mada,Completed,0,,,2,4,1,3,1,6.14,3
19251,1018,4,107,20250215,20250316,20250320,960.0,21.65511777376287,207.89,Installments,Completed,0,,,4,3,0,4,0,7.09,29
19252,1008,7,106,20250223,20250317,20250319,1200.0,21.88911962344822,262.67,Installments,Completed,0,,,2,1,0,4,1,,22
19253,1032,8,105,20250310,20250319,20250322,1560.0,18.826365607686938,293.69,Installments,Completed,0,,,3,2,1,4,1,,9
19254,1017,7,108,20250309,20250317,20250319,2250.0,23.134058117738455,520.52,Installments,Completed,0,,,2,4,1,4,0,,8
19255,1032,5,107,20250123,20250317,20250321,1560.0,23.377295381429725,364.69,Mada,Completed,0,,,4,3,0,1,0,,53
19256,1019,8,101,20250310,20250315,20250318,2475.0,17.61526228987234,435.98,Installments,Completed,1,20250313.0,Change of Plans,3,1,1,2,0,,5
19257,1022,1,105,20250301,20250315,20250318,4050.0,21.576846836254234,873.86,Mada,Completed,0,,,3,2,1,2,0,10.26,14
19258,1054,3,105,20250310,20250320,20250322,1320.0,16.350900508042667,215.83,Mada,Completed,0,,,2,2,0,2,0,11.48,10
19259,1007,2,104,20241021,20250320,20250325,2475.0,16.44624515502915,407.04,Installments,Completed,0,,,5,3,1,3,0,,150
19260,1067,2,103,20250305,20250319,20250321,4050.0,15.188813217380462,615.15,CreditCard,Completed,0,,,2,4,0,4,1,,14
19261,1028,1,101,20250311,20250318,20250323,2400.0,19.419579869046082,466.07,CreditCard,Completed,0,,,5,3,0,3,0,8.43,7
19262,1067,4,103,20250305,20250319,20250322,2696.0,15.572056468299191,419.82,Mada,Completed,0,,,3,2,0,3,0,,14
19263,1025,6,102,20250226,20250314,20250316,2250.0,21.533988028465163,484.51,CreditCard,Completed,0,,,2,4,0,2,1,,16
19264,1009,5,105,20250303,20250319,20250322,9000.0,16.314569749542958,1468.31,CreditCard,Completed,0,,,3,2,0,3,0,11.51,16
19265,1015,5,108,20250217,20250320,20250324,9000.0,20.533732854607052,1848.04,Mada,Failed,0,,,4,4,1,4,0,,31
19266,1037,2,103,20250213,20250317,20250320,1800.0,22.413192794518952,403.44,Installments,Completed,0,,,3,4,1,3,1,,32
19267,1014,4,103,20250305,20250317,20250319,960.0,16.093682931355776,154.5,Mada,Completed,0,,,2,1,1,2,1,,12
19268,1044,2,102,20250313,20250317,20250319,1348.0,15.623676613226202,210.61,CreditCard,Completed,1,20250314.0,Schedule Conflict,2,4,0,4,0,5.62,4
19269,1042,7,103,20250209,20250320,20250323,1320.0,16.511170750128738,217.95,CreditCard,Completed,0,,,3,2,1,3,1,,39
19270,1072,3,105,20250306,20250319,20250321,4500.0,15.048415233416284,677.18,Mada,Completed,0,,,2,4,0,1,1,,13
19271,1059,5,101,20241225,20250315,20250319,1560.0,19.74083535601082,307.96,Mada,Completed,1,20250104.0,Schedule Conflict,4,1,1,1,1,,80
19272,1051,7,102,20241205,20250314,20250319,1200.0,18.06811436379351,216.82,Installments,Completed,0,,,5,2,1,1,0,7.27,99
19273,1049,7,102,20250305,20250315,20250318,2250.0,18.54752062227711,417.32,CreditCard,Completed,0,,,3,1,0,1,1,,10
19274,1032,3,107,20250306,20250317,20250320,4050.0,20.288849469772067,821.7,CreditCard,Completed,0,,,3,4,0,4,0,,11
19275,1035,8,105,20250305,20250315,20250317,1320.0,17.75657815449849,234.39,Installments,Completed,0,,,2,3,0,4,0,,10
19276,1061,7,106,20250313,20250316,20250318,1200.0,15.407220620897448,184.89,Installments,Completed,0,,,2,3,0,1,1,,3
19277,1067,6,102,20250305,20250317,20250319,2696.0,21.403518086520574,577.04,Mada,Completed,0,,,2,3,1,1,0,13.49,12
19278,1044,1,101,20250303,20250320,20250322,960.0,22.59421304434364,216.9,Installments,Completed,0,,,2,3,1,2,0,10.95,17
19279,1052,6,107,20250307,20250320,20250322,960.0,23.11058575854025,221.86,Mada,Completed,0,,,2,4,0,1,0,7.77,13
19280,1059,2,107,20250228,20250319,20250322,1560.0,15.0356318257294,234.56,CreditCard,Completed,0,,,3,3,1,3,1,,19
19281,1060,1,103,20250103,20250320,20250324,674.0,21.23723950393778,143.14,CreditCard,Completed,0,,,4,4,0,3,0,11.53,76
19282,1030,2,102,20250302,20250316,20250318,539.2,18.291345855041378,98.63,CreditCard,Completed,0,,,2,4,0,2,0,,14
19283,1038,7,107,20250208,20250316,20250321,741.4,17.075522512721232,126.6,CreditCard,Completed,0,,,5,1,0,4,0,,36
19284,1010,5,101,20250214,20250320,20250323,1560.0,17.464364419457617,272.44,Installments,Completed,0,,,3,4,1,3,0,,34
19285,1028,8,104,20250301,20250321,20250323,960.0,17.941118757085025,172.23,CreditCard,Completed,0,,,2,2,0,2,1,,20
19286,1016,8,106,20250311,20250316,20250318,4500.0,18.75491360124031,843.97,Mada,Completed,0,,,2,1,0,2,1,,5
19287,1039,2,103,20250222,20250316,20250319,1800.0,17.11622565955717,308.09,Mada,Completed,0,,,3,1,0,1,0,,22
19288,1008,8,103,20250222,20250321,20250324,539.2,20.43754826409078,110.2,Installments,Completed,0,,,3,4,0,3,1,,27
19289,1036,4,105,20250221,20250316,20250319,1800.0,20.59676387451336,370.74,Installments,Completed,0,,,3,4,0,1,0,,23
19290,1002,7,106,20250212,20250321,20250324,539.2,17.33278072792851,93.46,CreditCard,Completed,0,,,3,3,1,2,0,,37
19291,1046,8,105,20250310,20250316,20250318,9000.0,24.0113129044794,2161.02,Mada,Completed,1,20250314.0,Found Better Price,2,4,0,2,0,,6
19292,1031,1,102,20250121,20250319,20250323,1800.0,19.116066670412536,344.09,Installments,Completed,0,,,4,3,1,3,0,,57
19293,1072,3,101,20250313,20250318,20250320,876.2,21.409963003099545,187.59,Installments,Completed,0,,,2,1,0,2,0,,5
19294,1023,6,104,20250119,20250318,20250322,9000.0,24.97687251509477,2247.92,Mada,Completed,0,,,4,2,0,4,1,,58
19295,1002,3,108,20250305,20250317,20250320,2475.0,20.74840900357977,513.52,Installments,Completed,0,,,3,2,1,4,1,,12
19296,1010,6,108,20250212,20250318,20250323,2160.0,21.39349787898712,462.1,CreditCard,Completed,0,,,5,3,1,3,0,,34
19297,1066,6,105,20250307,20250316,20250318,4050.0,20.773884581494364,841.34,Installments,Completed,0,,,2,4,0,3,0,,9
19298,1066,7,107,20250204,20250320,20250325,9000.0,21.991148854999913,1979.2,Mada,Completed,0,,,5,1,1,4,0,10.54,44
19299,1048,1,101,20250220,20250315,20250318,2475.0,15.768670619723682,390.27,Installments,Completed,0,,,3,2,0,1,0,13.21,23
19300,1075,6,103,20250310,20250317,20250319,1348.0,18.31684457339238,246.91,CreditCard,Completed,0,,,2,3,0,1,0,,7
19301,1014,6,103,20250302,20250320,20250322,2160.0,18.202025218518983,393.16,Mada,Completed,0,,,2,4,0,4,0,14.2,18
19302,1054,1,105,20250213,20250319,20250322,1800.0,18.426062073527113,331.67,Installments,Completed,0,,,3,4,1,1,1,,34
19303,1029,8,101,20250306,20250318,20250320,2475.0,21.59540476995069,534.49,Mada,Completed,1,20250316.0,Change of Plans,2,4,1,3,0,,12
19304,1046,4,103,20250314,20250321,20250323,2475.0,20.384025134596868,504.5,CreditCard,Failed,0,,,2,1,1,4,0,,7
19305,1041,3,103,20241215,20250317,20250322,4500.0,22.074038797290278,993.33,Installments,Completed,0,,,5,2,1,3,0,,92
19306,1006,1,103,20250307,20250315,20250318,876.2,17.091210335078785,149.75,Installments,Completed,0,,,3,1,1,4,1,7.72,8
19307,1050,1,105,20250305,20250317,20250319,4050.0,19.51695034780879,790.44,Mada,Completed,0,,,2,3,0,2,0,,12
19308,1047,7,105,20250120,20250315,20250319,741.4,16.065728371849,119.11,CreditCard,Completed,0,,,4,3,0,1,0,,54
19309,1026,5,104,20250308,20250317,20250319,1200.0,16.529290645337003,198.35,CreditCard,Completed,0,,,2,3,0,4,0,,9
19310,1051,7,101,20250228,20250319,20250321,960.0,19.312530472551305,185.4,Installments,Completed,0,,,2,2,1,1,0,6.31,19
19311,1049,6,104,20250220,20250320,20250322,2925.0,18.32300424791533,535.95,Mada,Completed,0,,,2,2,0,3,1,,28
19312,1015,1,107,20250212,20250322,20250327,2925.0,23.23262750075879,679.55,CreditCard,Completed,0,,,5,1,0,3,0,,38
19313,1041,2,104,20250305,20250316,20250318,3375.0,22.110784660030166,746.24,CreditCard,Completed,0,,,2,1,0,2,0,10.08,11
19314,1044,8,104,20250227,20250322,20250325,2160.0,24.667083308534934,532.81,Mada,Completed,0,,,3,4,0,1,1,,23
19315,1075,1,102,20250304,20250316,20250318,1320.0,16.075920766968327,212.2,Mada,Completed,0,,,2,3,0,3,0,,12
19316,1057,7,103,20250313,20250319,20250321,2925.0,20.892219709204305,611.1,CreditCard,Completed,1,20250315.0,Schedule Conflict,2,2,1,1,0,,6
19317,1008,3,106,20250311,20250316,20250319,2250.0,20.721621070795468,466.24,Installments,Completed,0,,,3,1,1,3,0,5.71,5
19318,1017,4,103,20250312,20250316,20250318,3375.0,24.259288500282327,818.75,Mada,Completed,0,,,2,1,1,2,1,6.77,4
19319,1039,8,105,20250302,20250318,20250321,741.4,15.007519935960321,111.27,Mada,Completed,0,,,3,2,0,1,0,13.37,16
19320,1028,8,106,20250312,20250318,20250320,2475.0,20.924948327707632,517.89,Installments,Completed,0,,,2,2,0,1,0,13.15,6
19321,1011,4,107,20250128,20250316,20250321,2475.0,18.43340257970732,456.23,CreditCard,Completed,0,,,5,3,1,2,0,11.74,47
19322,1053,2,107,20250310,20250322,20250324,1011.0,17.100605031284825,172.89,Installments,Completed,0,,,2,1,1,2,0,,12
19323,1053,6,105,20250112,20250322,20250327,2925.0,20.793419271970855,608.21,CreditCard,Completed,0,,,5,2,1,1,0,,69
19324,1074,8,103,20250304,20250319,20250324,1800.0,17.182740041913295,309.29,CreditCard,Completed,0,,,5,2,0,2,0,,15
19325,1048,6,107,20250303,20250317,20250321,539.2,20.22900742811109,109.07,Installments,Completed,0,,,4,1,0,2,0,,14
19326,1047,6,105,20250304,20250318,20250320,4050.0,23.981503980674717,971.25,Mada,Completed,0,,,2,2,1,1,0,11.49,14
19327,1006,5,107,20250308,20250317,20250319,2925.0,20.744427455998906,606.77,CreditCard,Completed,0,,,2,4,1,1,0,,9
19328,1033,5,105,20241213,20250321,20250326,1800.0,16.573679581385463,298.33,CreditCard,Completed,0,,,5,2,0,4,0,,98
19329,1059,5,108,20250124,20250320,20250324,2250.0,17.808304191879945,400.69,Installments,Completed,0,,,4,1,1,4,0,,55
19330,1067,2,105,20250228,20250320,20250322,1560.0,21.106593053088698,329.26,Installments,Completed,0,,,2,2,0,3,0,,20
19331,1068,7,101,20250223,20250318,20250320,2475.0,20.32059041291845,502.93,Installments,Failed,0,,,2,4,0,1,0,5.36,23
19332,1066,1,104,20250301,20250317,20250320,741.4,24.110144170156065,178.75,CreditCard,Completed,1,20250305.0,Other,3,2,0,1,0,,16
19333,1039,2,104,20250201,20250317,20250322,1800.0,17.25686433282771,310.62,Installments,Completed,0,,,5,2,1,1,0,,44
19334,1068,1,102,20250226,20250316,20250318,1800.0,23.365945889767822,420.59,Installments,Completed,0,,,2,3,0,3,0,,18
19335,1059,5,104,20250118,20250317,20250321,2696.0,24.291846240857993,654.91,CreditCard,Completed,0,,,4,2,0,1,1,,58
19336,1036,4,102,20250224,20250319,20250322,1011.0,21.793720139947673,220.33,Installments,Completed,0,,,3,3,0,3,0,,23
19337,1025,7,103,20250227,20250322,20250324,960.0,16.27519874691184,156.24,Mada,Completed,0,,,2,3,1,2,0,11.78,23
19338,1026,4,104,20250203,20250317,20250321,3375.0,17.851057186337464,602.47,CreditCard,Completed,0,,,4,2,0,2,0,,42
19339,1064,8,108,20250308,20250319,20250321,4050.0,15.213400117362958,616.14,Mada,Completed,0,,,2,3,0,1,1,,11
19340,1037,3,102,20250114,20250321,20250326,2696.0,22.164702880208353,597.56,CreditCard,Completed,0,,,5,3,0,2,0,14.79,66
19341,1054,5,101,20250311,20250321,20250323,1011.0,16.711545280538513,168.95,Mada,Completed,0,,,2,1,1,2,0,5.41,10
19342,1063,1,107,20250129,20250323,20250327,876.2,20.40129724698211,178.76,Installments,Completed,0,,,4,3,0,1,0,,53
19343,1044,5,106,20250305,20250319,20250321,2400.0,23.174437786757274,556.19,Installments,Completed,0,,,2,3,0,2,1,8.52,14
19344,1039,7,101,20250302,20250317,20250319,741.4,24.878746365719785,184.45,Installments,Completed,0,,,2,2,1,2,0,,15
19345,1017,2,106,20250223,20250322,20250325,2925.0,23.727851670274582,694.04,CreditCard,Completed,0,,,3,2,0,4,0,,27
19346,1011,7,104,20250301,20250322,20250325,9000.0,19.476513601060752,1752.89,Installments,Completed,0,,,3,1,0,4,0,9.64,21
19347,1059,8,105,20250305,20250317,20250319,2475.0,23.784970886401844,588.68,Mada,Completed,0,,,2,2,1,3,0,,12
19348,1012,4,106,20250228,20250320,20250322,1800.0,22.36616262174173,402.59,Mada,Completed,0,,,2,1,0,1,1,14.48,20
19349,1070,1,101,20250303,20250319,20250321,2696.0,23.907306497288033,644.54,CreditCard,Completed,0,,,2,4,0,4,0,,16
19350,1024,1,108,20250308,20250323,20250325,2475.0,21.718671999272075,537.54,CreditCard,Failed,0,,,2,3,0,4,0,8.83,15
19351,1005,3,104,20250225,20250320,20250323,960.0,19.405900220514084,186.3,CreditCard,Completed,0,,,3,1,0,1,0,5.61,23
19352,1064,6,101,20250308,20250323,20250325,2925.0,23.338412502137512,682.65,Installments,Completed,0,,,2,3,0,2,1,,15
19353,1054,2,104,20250313,20250323,20250325,2475.0,20.580643846300685,509.37,Installments,Completed,0,,,2,2,0,1,0,,10
19354,1008,6,105,20250306,20250323,20250325,4500.0,16.266022840192424,731.97,CreditCard,Completed,0,,,2,3,1,2,0,,17
19355,1064,8,105,20250316,20250320,20250323,1800.0,15.110302826970784,271.99,Installments,Completed,0,,,3,1,1,4,0,,4
19356,1011,2,106,20250308,20250323,20250325,960.0,20.896236526984048,200.6,CreditCard,Completed,0,,,2,2,1,3,0,,15
19357,1040,7,106,20250116,20250323,20250327,3375.0,22.648069744559066,764.37,Mada,Completed,0,,,4,4,0,3,1,,66
19358,1062,4,108,20250228,20250321,20250323,674.0,23.525744707039415,158.56,Installments,Completed,0,,,2,1,1,1,0,12.49,21
19359,1025,3,107,20250228,20250322,20250325,1560.0,16.77776809835571,261.73,Installments,Completed,0,,,3,4,1,1,0,5.43,22
19360,1022,4,106,20250311,20250317,20250320,1348.0,24.227920083455675,326.59,Mada,Completed,0,,,3,3,1,1,0,,6
19361,1044,7,106,20241204,20250320,20250325,1200.0,23.157023749056208,277.88,Installments,Completed,0,,,5,2,1,2,1,9.87,106
19362,1064,7,106,20250209,20250321,20250324,4050.0,16.570191559959177,671.09,Mada,Failed,0,,,3,1,0,3,0,,40
19363,1063,3,102,20250116,20250319,20250324,2925.0,24.230058831397358,708.73,Mada,Completed,0,,,5,2,0,4,0,,62
19364,1031,4,103,20250311,20250318,20250321,2696.0,23.448850414512183,632.18,CreditCard,Completed,0,,,3,3,0,2,0,11.73,7
19365,1034,8,105,20250218,20250319,20250322,876.2,22.35093747910064,195.84,Installments,Completed,0,,,3,4,0,1,1,,29
19366,1022,1,105,20250314,20250318,20250320,2400.0,19.73576365957569,473.66,Installments,Completed,0,,,2,2,0,4,1,9.1,4
19367,1047,2,106,20250311,20250321,20250323,4050.0,18.88825841972725,764.97,Mada,Completed,0,,,2,4,1,3,0,14.12,10
19368,1054,2,103,20250209,20250323,20250326,1200.0,21.050952089223856,252.61,Installments,Completed,0,,,3,4,0,4,0,,42
19369,1059,4,107,20250306,20250322,20250324,2160.0,23.472154250963086,507.0,Installments,Completed,1,20250306.0,Schedule Conflict,2,1,0,1,0,,16
19370,1064,4,103,20250122,20250323,20250327,2475.0,21.83630622882887,540.45,CreditCard,Completed,0,,,4,3,1,1,1,,60
19371,1023,5,103,20250312,20250317,20250320,2925.0,15.013316193743172,439.14,Installments,Completed,0,,,3,2,0,4,0,9.25,5
19372,1033,6,106,20250312,20250318,20250321,4500.0,21.041302755116277,946.86,Installments,Completed,0,,,3,3,1,3,0,6.25,6
19373,1060,6,101,20250214,20250323,20250327,960.0,18.90266275234125,181.47,Installments,Completed,0,,,4,2,0,4,0,,37
19374,1005,3,107,20250309,20250320,20250322,3375.0,20.896883128708005,705.27,CreditCard,Completed,0,,,2,1,1,2,0,8.1,11
19375,1011,3,107,20250312,20250322,20250324,1200.0,24.14474390052492,289.74,Installments,Completed,0,,,2,1,0,3,0,,10
19376,1066,8,102,20250224,20250323,20250327,1213.2,18.80473548576967,228.14,CreditCard,Completed,0,,,4,3,1,1,0,,27
19377,1075,6,103,20250317,20250319,20250321,4500.0,17.06687441448726,768.01,Installments,Completed,0,,,2,1,1,4,0,9.65,2
19378,1013,7,101,20250226,20250323,20250325,1560.0,24.089977064092615,375.8,Installments,Completed,0,,,2,3,1,3,1,6.06,25
19379,1039,1,103,20250308,20250320,20250322,9000.0,17.388919429408972,1565.0,Installments,Failed,0,,,2,4,0,1,0,,12
19380,1052,6,104,20250112,20250318,20250323,1200.0,17.418883042389574,209.03,Installments,Completed,0,,,5,4,0,2,1,5.2,65
19381,1056,8,101,20250308,20250319,20250321,876.2,24.97302975892962,218.81,Mada,Completed,0,,,2,2,1,3,1,,11
19382,1026,4,104,20250308,20250323,20250326,4050.0,19.15638675854162,775.83,Installments,Completed,0,,,3,3,1,4,0,13.32,15
19383,1016,4,101,20250311,20250319,20250322,741.4,17.7796229761313,131.82,Installments,Completed,0,,,3,2,0,1,0,13.25,8
19384,1055,3,106,20250314,20250320,20250322,1213.2,20.83069808172372,252.72,CreditCard,Completed,1,20250318.0,Change of Plans,2,4,0,4,0,,6
19385,1028,6,107,20250311,20250322,20250324,2250.0,20.105887399877375,452.38,Mada,Completed,0,,,2,1,1,4,1,,11
19386,1046,5,107,20250123,20250324,20250328,1800.0,17.62153381044167,317.19,CreditCard,Completed,0,,,4,2,1,3,0,,60
19387,1017,2,104,20250209,20250323,20250328,1348.0,21.503326527552673,289.86,Mada,Completed,0,,,5,1,0,1,0,,42
19388,1015,7,105,20250223,20250318,20250320,1800.0,24.868881911179336,447.64,CreditCard,Completed,0,,,2,1,0,1,0,12.65,23
19389,1003,2,102,20241217,20250324,20250329,1560.0,24.216082993422027,377.77,CreditCard,Completed,0,,,5,1,0,1,1,9.85,97
19390,1037,2,104,20250308,20250318,20250320,2925.0,24.902117538184534,728.39,CreditCard,Completed,0,,,2,3,0,3,0,,10
19391,1031,2,103,20250306,20250320,20250322,1213.2,18.469094999169812,224.07,Installments,Completed,0,,,2,1,1,2,0,,14
19392,1011,2,101,20250224,20250323,20250325,3375.0,22.350175382660947,754.32,CreditCard,Completed,0,,,2,3,0,2,0,,27
19393,1002,8,107,20250302,20250324,20250327,741.4,18.332703071026057,135.92,Mada,Completed,0,,,3,3,0,4,1,,22
19394,1006,7,108,20250311,20250320,20250322,674.0,18.716411509026177,126.15,CreditCard,Completed,0,,,2,1,0,3,1,,9
19395,1010,6,101,20250304,20250321,20250323,1200.0,15.808843117968102,189.71,Mada,Completed,0,,,2,2,0,1,1,,17
19396,1016,2,107,20250217,20250320,20250323,1800.0,17.35257809379423,312.35,CreditCard,Completed,0,,,3,3,0,2,0,,31
19397,1072,6,103,20250218,20250321,20250324,4500.0,23.10104234791718,1039.55,CreditCard,Completed,0,,,3,2,1,2,0,12.66,31
19398,1019,6,103,20250310,20250318,20250320,3375.0,22.848095546230297,771.12,CreditCard,Completed,1,20250317.0,Schedule Conflict,2,2,0,2,0,,8
19399,1037,1,102,20250212,20250319,20250323,4800.0,17.117850439871297,821.66,CreditCard,Completed,0,,,4,3,0,4,0,,35
19400,1060,2,105,20250218,20250324,20250327,2160.0,18.761242905587185,405.24,Installments,Completed,0,,,3,1,0,2,0,5.53,34
19401,1020,7,101,20250308,20250322,20250324,2250.0,20.688175837507238,465.48,Mada,Completed,0,,,2,4,1,1,0,,14
19402,1020,1,104,20250309,20250322,20250324,4500.0,21.315175388748628,959.18,CreditCard,Completed,0,,,2,2,1,4,0,5.69,13
19403,1062,1,106,20250316,20250321,20250323,2400.0,16.127168310668104,387.05,Installments,Completed,0,,,2,4,1,1,0,,5
19404,1043,5,108,20250311,20250319,20250321,674.0,22.527079686459807,151.83,Mada,Completed,0,,,2,4,0,2,0,5.81,8
